Date,Time,Stretcher Pts hrly,Stretcher Pts cum,Ambulatory Pts hrly,Ambulatory Pts cum,Total Inflow hrly,Total Inflow cum,Ambulances hrly,Ambulances cum,FLS hrly,Adm. requests cum,Admissions cum,Pts.waiting for admission CUM,Total Stretcher pts,Triage hallway pts,Triage hallway pts TBS,Re-Oriented Nurse cum,Re-Oriented MD QTrack D/C,Re-Oriented MD QTrack NotD/C,Resus Pts,Totalpts in PODs except Psych,Green Pts,Green Pts TBS,Yellow PTS,Yellow Pts TBS,Orancge Pts except psych,Orange Pts TBS,Consults > 2h in PODS except IM,Consult for IM >4h in PODS,Plain films reqs > 2 h in PODs,CTs reqs > 2 h in PODs,Post POD (Family room),Stretcher Pts in Vertical,Stretcher Pts TBS in Vertical,Stretcher Pts in Vertical on Lazyboy,Vertical Pts Waiting for Results,Ambulatory Pts in Vertical,Ambulatory Pts TBS in Vertical,QTrack Patients TBS,GARAGE patient TBS,Consults > 2h in Vertical Except IM,Consult for IM >4h in Vertical,Plain films reqs > 2 hr in Vertical,CTs reqs > 2 hrs in Vertical,Psych Stretcher Pts1pt,Psych pts waiting for admission,ds,Total Pod TBS,Total Vertical TBS,Stretcher Overflow
07/27/22,8,10,29,3,12,13,41,1,5,1,5,4,24,73,0,0,8,0,2,4,42,14,0,13,0,15,1,19,0,3,1,0,17,9,7,0,6,5,1,0,7,0,1,5,10,4,2022-07-27 08:00:00,1,15,0
07/27/22,9,3,32,11,23,14,55,0,5,0,6,4,25,76,0,0,12,0,2,3,45,15,0,13,0,17,3,20,0,4,3,0,18,4,10,1,7,6,1,0,9,0,1,1,10,4,2022-07-27 09:00:00,3,11,0
07/27/22,10,7,39,6,29,13,68,0,5,0,7,4,25,77,0,0,13,0,3,3,45,13,0,15,2,17,1,20,0,2,1,0,20,5,9,4,9,5,0,0,8,0,0,1,9,3,2022-07-27 10:00:00,3,10,0
07/27/22,11,12,51,11,40,23,91,6,11,1,9,5,26,80,0,0,18,0,2,3,49,16,2,16,1,17,0,15,0,1,2,0,20,5,9,3,15,12,2,0,7,0,0,0,8,3,2022-07-27 11:00:00,3,19,0
07/27/22,12,11,62,8,48,19,110,3,14,0,12,8,26,84,2,2,21,0,6,4,50,17,3,16,0,17,2,16,1,0,2,0,20,3,10,6,14,11,5,0,5,0,1,1,8,3,2022-07-27 12:00:00,5,19,2
07/27/22,13,8,70,11,59,19,129,3,17,0,16,15,19,92,2,2,21,0,10,4,53,19,4,17,0,17,2,10,1,0,3,0,27,7,10,7,13,11,5,0,6,0,1,2,6,2,2022-07-27 13:00:00,6,23,2
07/27/22,14,8,78,5,64,13,142,3,20,0,18,15,21,89,3,3,21,0,9,4,50,20,3,16,2,14,3,11,0,0,3,0,26,7,9,7,12,10,6,0,7,1,1,1,6,1,2022-07-27 14:00:00,8,23,3
07/27/22,15,10,88,8,72,18,160,6,26,0,19,21,16,88,3,3,23,0,6,6,53,21,2,15,2,17,3,9,0,1,2,0,20,2,10,3,11,10,2,0,6,1,3,2,6,0,2022-07-27 15:00:00,7,14,3
07/27/22,16,10,98,4,76,14,174,0,26,0,21,22,17,86,7,6,23,0,3,6,53,21,2,16,4,16,1,7,0,0,0,0,15,1,8,2,19,19,1,0,1,1,1,0,5,0,2022-07-27 16:00:00,7,21,7
07/27/22,19,6,115,9,106,15,221,2,35,0,32,31,16,72,4,4,26,0,2,4,50,21,1,15,1,14,2,4,0,0,0,0,11,0,10,3,25,20,0,0,3,1,0,0,3,2,2022-07-27 19:00:00,4,20,4
07/27/22,20,6,121,9,115,15,236,1,36,0,32,33,12,75,5,4,27,0,0,5,45,14,0,14,1,17,1,6,1,1,1,0,16,2,9,4,23,19,0,0,4,1,0,4,4,2,2022-07-27 20:00:00,2,21,5
07/27/22,21,7,128,5,120,12,248,3,39,0,33,33,12,69,3,3,29,0,0,4,44,13,0,16,2,15,2,7,1,3,1,0,14,1,9,3,21,19,0,0,4,1,0,4,4,2,2022-07-27 21:00:00,4,20,3
07/27/22,22,3,131,2,122,5,253,1,40,0,38,33,17,63,3,3,29,0,0,4,40,15,1,13,0,12,0,8,1,3,1,0,12,0,9,5,21,16,0,0,4,0,0,2,4,4,2022-07-27 22:00:00,1,16,3
07/27/22,23,1,132,5,127,6,259,0,40,0,39,36,15,56,1,1,31,0,0,3,40,16,1,12,0,12,1,8,1,0,3,0,7,0,5,3,20,16,0,0,1,0,0,1,5,4,2022-07-27 23:00:00,2,16,1
07/28/22,24,6,138,2,129,8,267,2,42,0,43,36,19,57,0,0,31,0,1,4,41,15,0,13,1,13,2,9,0,2,0,0,7,0,5,5,21,20,1,0,1,0,0,0,5,4,2022-07-28 00:00:00,3,21,0
07/28/22,1,1,1,2,2,3,3,0,0,0,2,1,20,50,0,0,0,0,2,3,36,13,0,10,0,13,1,11,0,2,4,0,6,0,5,2,20,20,2,0,1,0,0,0,5,4,2022-07-28 01:00:00,1,22,0
07/28/22,2,2,3,3,5,5,8,1,1,0,3,2,20,47,0,0,1,0,2,4,33,11,0,10,0,12,1,12,0,2,1,0,5,0,5,2,21,18,2,0,1,0,0,0,5,4,2022-07-28 02:00:00,1,20,0
07/28/22,3,0,3,2,7,2,10,0,1,0,3,3,19,46,0,0,1,0,1,4,32,11,0,9,0,12,0,12,0,2,1,0,5,0,4,4,19,15,1,0,2,0,0,0,5,4,2022-07-28 03:00:00,0,16,0
07/28/22,4,2,5,1,8,3,13,1,2,0,3,5,17,46,0,0,2,0,1,4,33,11,1,10,0,12,1,13,0,2,0,0,4,0,3,6,18,18,1,0,3,0,0,0,5,4,2022-07-28 04:00:00,2,19,0
07/28/22,5,0,5,0,8,0,13,0,2,0,4,5,18,43,0,0,2,0,1,4,31,10,0,10,0,11,0,13,0,2,0,0,3,0,3,4,18,17,1,0,3,0,0,0,5,4,2022-07-28 05:00:00,0,18,0
07/28/22,6,3,8,1,9,4,17,1,3,0,5,6,18,45,0,0,2,0,1,4,33,12,1,10,0,11,0,14,0,2,0,0,3,0,3,5,15,13,1,0,4,0,0,0,5,4,2022-07-28 06:00:00,1,14,0
07/28/22,7,1,9,3,12,4,21,0,3,0,5,6,17,44,0,0,2,0,0,3,30,11,0,10,0,9,0,14,0,2,0,0,6,0,6,3,10,8,0,0,3,0,0,1,5,4,2022-07-28 07:00:00,0,8,0
07/28/22,8,3,12,9,21,12,33,1,4,0,5,9,15,44,0,0,3,0,1,3,30,10,0,10,0,10,1,15,0,2,1,0,6,0,6,5,12,12,1,0,4,0,0,3,5,4,2022-07-28 08:00:00,1,13,0
07/28/22,9,14,26,2,23,16,49,1,5,0,7,9,17,52,0,0,7,0,1,3,31,11,0,11,1,9,0,13,0,2,1,0,13,4,6,4,11,6,1,0,4,0,0,4,5,4,2022-07-28 09:00:00,1,11,0
07/28/22,10,11,37,8,31,19,68,2,7,0,7,9,17,63,0,0,7,0,2,3,32,12,1,10,0,10,0,11,0,2,1,0,23,10,7,6,11,7,2,0,3,0,0,3,5,4,2022-07-28 10:00:00,1,19,0
07/28/22,11,10,47,7,38,17,85,3,10,3,8,10,17,68,0,0,8,0,3,3,34,12,0,11,1,11,0,10,0,3,2,0,26,8,7,7,8,7,3,0,3,0,0,3,5,4,2022-07-28 11:00:00,1,18,0
07/28/22,12,19,66,10,48,29,114,2,12,0,8,11,15,71,0,0,11,0,9,4,37,14,1,10,1,13,2,7,0,6,6,0,26,7,9,7,19,17,9,0,3,0,0,0,4,2,2022-07-28 12:00:00,4,33,0
07/28/22,13,11,77,9,57,20,134,2,14,0,9,12,14,83,0,0,12,0,10,4,41,16,1,12,1,13,0,7,0,0,4,0,34,14,8,10,14,12,7,0,4,0,0,0,4,1,2022-07-28 13:00:00,2,33,0
07/28/22,14,7,83,3,61,10,144,2,16,0,11,15,12,80,0,0,12,0,13,3,41,16,2,14,3,11,0,4,0,1,4,0,34,17,8,8,13,11,6,0,3,0,0,0,2,0,2022-07-28 14:00:00,5,34,0
07/28/22,15,13,96,3,64,16,160,2,18,1,14,17,13,85,0,0,13,3,9,3,46,16,4,14,2,16,4,3,0,2,0,0,33,13,8,11,14,13,1,0,3,0,0,0,3,0,2022-07-28 15:00:00,10,27,0
07/28/22,16,9,105,5,69,14,174,3,21,0,17,21,12,92,0,0,13,7,9,3,50,18,3,16,4,16,4,3,0,1,0,0,36,15,7,15,10,9,1,0,4,0,0,0,3,0,2022-07-28 16:00:00,11,25,0
07/28/22,17,6,110,11,81,17,191,1,22,0,22,22,15,88,1,1,15,7,12,3,50,17,0,14,1,19,5,3,0,1,0,0,31,10,8,11,15,14,7,0,5,0,0,0,3,1,2022-07-28 17:00:00,6,31,1
07/28/22,18,7,117,4,85,11,202,4,26,0,23,24,14,89,2,2,15,7,10,3,51,17,1,16,1,18,3,5,0,1,0,0,30,11,6,9,11,9,5,0,2,0,0,1,3,1,2022-07-28 18:00:00,5,25,2
07/28/22,19,9,126,5,90,14,216,3,29,0,27,25,17,85,7,7,15,7,5,4,48,15,0,17,1,16,0,7,0,3,1,0,22,3,7,11,14,9,4,0,1,0,0,4,4,1,2022-07-28 19:00:00,1,16,7
07/28/22,20,7,133,7,97,14,230,5,34,1,27,28,14,78,3,3,17,7,4,4,49,15,2,17,1,17,2,8,0,5,4,0,18,0,6,11,19,16,1,0,1,0,0,4,4,1,2022-07-28 20:00:00,5,17,3
07/28/22,21,6,139,3,100,9,239,2,36,0,29,29,15,70,1,1,18,7,2,5,48,17,3,14,1,17,1,7,0,3,3,0,12,0,6,7,20,13,1,0,0,0,1,0,4,1,2022-07-28 21:00:00,5,14,1
07/28/22,22,7,146,5,105,12,251,3,39,0,33,29,19,69,3,3,18,7,3,5,47,16,1,13,2,18,2,4,2,1,3,0,10,0,7,5,23,18,2,0,0,0,0,0,4,3,2022-07-28 22:00:00,5,20,3
07/28/22,23,4,150,3,108,7,258,1,40,0,34,36,13,64,1,1,18,7,2,6,43,14,0,13,3,16,0,4,1,1,3,0,10,0,8,3,23,21,2,0,0,0,0,0,4,3,2022-07-28 23:00:00,3,23,1
07/29/22,24,5,155,5,113,10,268,3,43,0,36,37,14,63,4,4,18,7,2,5,42,15,0,10,3,17,0,6,1,1,5,1,7,0,7,2,24,24,2,0,1,0,0,0,4,3,2022-07-29 00:00:00,3,26,5
07/29/22,1,5,5,1,1,6,6,0,0,1,5,0,19,62,0,0,0,0,2,5,44,15,1,12,5,17,1,6,1,1,6,0,9,0,8,0,28,28,0,0,1,0,1,0,4,3,2022-07-29 01:00:00,7,28,0
07/29/22,2,3,7,1,3,4,10,0,0,0,7,3,18,63,0,0,0,0,2,4,44,16,1,12,3,16,0,10,1,4,5,0,9,0,7,2,27,27,0,0,0,0,1,2,6,3,2022-07-29 02:00:00,4,27,0
07/29/22,3,2,9,1,4,3,13,0,0,0,8,5,17,60,0,0,2,0,2,4,43,15,1,13,3,15,0,14,1,3,5,0,7,0,5,2,26,23,0,0,0,0,0,2,6,3,2022-07-29 03:00:00,4,23,0
07/29/22,4,2,11,0,4,2,15,0,1,0,9,5,17,60,0,0,2,0,1,4,42,14,1,11,3,17,1,13,2,1,1,0,8,0,8,2,21,16,0,0,0,0,0,2,6,3,2022-07-29 04:00:00,5,16,0
07/29/22,5,3,14,4,8,7,22,1,2,0,9,6,17,61,0,0,2,0,1,4,43,14,0,12,3,17,1,12,4,0,1,0,7,0,8,5,21,18,0,0,0,1,0,1,7,3,2022-07-29 05:00:00,4,18,0
07/29/22,6,0,14,0,8,0,22,0,2,0,11,6,19,62,0,0,2,0,1,4,42,13,0,12,2,17,1,13,3,0,0,0,9,0,10,4,22,20,0,0,0,1,0,1,7,3,2022-07-29 06:00:00,3,20,0
07/29/22,7,4,18,1,9,5,27,1,3,0,11,6,19,59,0,0,2,0,1,4,38,12,0,11,0,15,0,12,2,0,0,0,10,0,11,5,20,19,0,0,6,1,0,1,7,3,2022-07-29 07:00:00,0,19,0
07/29/22,8,6,24,4,13,10,37,1,4,0,12,7,19,60,0,0,2,0,2,4,38,12,0,12,1,14,0,12,1,0,0,0,11,0,12,4,25,25,1,0,6,1,0,3,7,3,2022-07-29 08:00:00,1,26,0
07/29/22,9,7,31,8,21,15,52,1,5,0,12,7,18,73,0,0,4,0,1,3,43,14,1,15,2,14,0,13,1,2,1,0,21,8,10,3,16,12,1,0,5,1,0,1,6,2,2022-07-29 09:00:00,3,21,0
07/29/22,10,6,37,7,28,13,65,0,5,1,13,7,19,75,0,0,7,0,3,3,44,14,1,15,1,15,1,16,1,0,0,0,22,11,8,1,19,17,2,0,5,1,0,1,6,2,2022-07-29 10:00:00,3,30,0
07/29/22,11,12,49,6,34,18,83,4,9,0,15,7,21,75,0,0,9,0,4,5,42,11,0,14,1,17,1,12,1,0,0,0,23,6,10,3,19,16,2,0,3,1,4,2,5,2,2022-07-29 11:00:00,2,24,0
07/29/22,12,8,57,8,42,16,99,1,10,1,17,11,19,82,0,0,9,0,5,4,48,15,2,15,1,18,1,9,1,0,0,0,25,11,11,5,21,16,1,0,2,0,0,1,5,2,2022-07-29 12:00:00,4,28,0
07/29/22,13,10,67,3,45,13,112,3,13,0,17,13,17,87,1,1,9,1,3,5,50,16,0,15,2,19,1,9,0,0,1,0,26,11,10,6,17,13,0,0,1,0,1,1,5,2,2022-07-29 13:00:00,3,24,1
07/29/22,14,8,75,6,51,14,126,2,15,0,19,13,19,89,2,2,9,1,9,5,51,18,1,15,2,18,2,9,0,0,2,0,26,9,10,6,13,9,5,0,1,0,1,0,5,3,2022-07-29 14:00:00,5,23,2
07/29/22,15,11,86,10,61,21,147,2,17,0,22,14,19,90,2,2,11,1,9,5,53,18,4,18,4,17,3,6,0,0,2,0,22,5,10,7,17,12,3,0,0,0,1,0,8,3,2022-07-29 15:00:00,11,20,2
07/29/22,16,8,94,8,69,16,163,0,17,0,23,17,16,90,6,5,11,3,8,6,51,17,3,18,2,16,2,7,0,0,1,0,19,3,8,11,19,18,4,0,2,0,0,3,8,3,2022-07-29 16:00:00,7,25,6
07/29/22,18,5,109,7,81,12,190,2,23,0,26,20,14,89,5,3,13,3,9,6,54,18,3,17,0,19,5,8,0,3,3,0,17,0,12,9,16,11,5,0,5,0,0,1,7,2,2022-07-29 18:00:00,8,16,5
07/29/22,19,6,115,9,90,15,205,2,25,0,29,21,16,85,6,5,13,3,9,5,49,16,2,15,0,18,1,7,0,0,3,1,16,0,14,6,21,18,2,0,6,0,0,1,8,2,2022-07-29 19:00:00,3,20,7
07/29/22,20,5,120,9,99,14,219,2,27,0,31,27,12,85,4,4,13,3,10,6,51,18,1,16,2,17,1,7,1,3,4,1,15,0,14,7,21,17,5,0,8,0,0,1,8,2,2022-07-29 20:00:00,4,22,5
07/29/22,21,12,132,6,105,18,237,5,32,0,39,27,20,82,6,6,13,3,9,6,48,16,1,15,2,17,3,6,0,3,3,1,13,0,13,5,24,20,6,0,2,0,0,1,8,4,2022-07-29 21:00:00,6,26,7
07/29/22,22,8,140,7,112,15,252,6,38,0,39,30,15,81,6,6,15,3,8,5,52,16,3,17,1,19,2,7,2,4,4,0,13,0,13,5,26,22,5,0,2,0,0,2,5,2,2022-07-29 22:00:00,6,27,6
07/29/22,23,1,141,3,115,4,256,0,38,0,43,35,13,76,3,3,15,3,6,5,53,18,4,17,1,18,0,8,1,1,2,0,11,0,11,6,24,19,5,0,4,0,0,2,4,2,2022-07-29 23:00:00,5,24,3
07/30/22,24,4,145,2,117,6,262,1,39,0,46,37,16,77,4,4,15,3,7,6,53,18,3,17,0,18,0,10,1,2,4,0,10,0,10,10,22,18,5,0,3,0,0,0,4,2,2022-07-30 00:00:00,3,23,4
07/30/22,1,5,5,0,0,5,5,1,1,0,2,1,17,70,2,2,1,0,5,4,50,17,3,16,0,17,0,12,2,2,4,0,12,0,12,7,21,19,5,0,2,1,1,0,2,2,2022-07-30 01:00:00,3,24,2
07/30/22,2,3,8,2,2,5,10,2,3,0,3,4,14,66,2,2,1,0,5,4,46,17,0,13,0,16,0,12,2,2,6,0,12,0,12,5,23,21,5,0,4,0,1,0,2,2,2022-07-30 02:00:00,0,26,2
07/30/22,3,0,8,1,3,1,11,0,3,0,4,7,11,61,0,0,2,0,4,5,44,16,0,13,0,15,1,11,3,2,6,0,10,0,9,6,18,16,4,0,6,0,1,3,2,2,2022-07-30 03:00:00,1,20,0
07/30/22,4,1,9,2,5,3,14,0,3,0,4,7,11,61,0,0,2,0,4,5,43,17,0,13,0,13,1,12,4,6,3,0,11,0,9,6,17,17,3,0,7,0,0,3,2,2,2022-07-30 04:00:00,1,20,0
07/30/22,5,2,11,0,5,2,16,1,4,0,4,8,11,62,0,0,2,1,1,6,43,17,1,14,1,12,0,15,4,6,5,0,11,0,9,6,15,10,0,0,6,0,0,0,2,2,2022-07-30 05:00:00,2,10,0
07/30/22,6,1,12,0,5,1,17,0,4,0,4,8,11,63,0,0,2,2,0,6,46,19,2,12,1,15,0,15,4,0,4,0,9,0,8,5,9,7,0,0,8,0,0,1,2,2,2022-07-30 06:00:00,3,7,0
07/30/22,7,1,13,1,6,2,19,0,4,0,4,8,11,65,0,0,4,2,0,4,49,20,3,14,2,15,0,17,7,0,2,0,10,0,9,6,9,7,0,0,8,0,0,1,2,2,2022-07-30 07:00:00,5,7,0
07/30/22,8,2,15,4,10,6,25,0,4,1,6,8,14,71,0,0,4,2,1,4,48,19,2,15,1,14,0,14,6,0,2,0,16,5,9,4,7,6,1,0,7,0,0,1,3,2,2022-07-30 08:00:00,3,12,0
07/30/22,9,9,24,3,13,12,37,3,7,0,7,9,14,74,0,0,5,2,1,5,51,18,1,16,1,17,3,13,7,0,2,0,15,0,12,2,9,4,1,0,7,0,0,0,3,2,2022-07-30 09:00:00,5,5,0
07/30/22,10,9,33,5,18,14,51,3,10,0,10,9,17,83,0,0,6,2,4,6,54,20,2,17,1,17,1,11,7,0,2,0,20,3,12,2,3,0,4,0,6,0,0,0,3,2,2022-07-30 10:00:00,4,7,0
07/30/22,11,11,44,7,25,18,69,1,11,1,11,11,16,89,2,2,6,2,5,6,52,19,2,16,0,17,1,11,5,1,0,0,25,7,14,2,8,7,5,0,8,0,2,1,4,2,2022-07-30 11:00:00,3,19,2
07/30/22,12,7,51,14,39,21,90,1,12,0,13,12,16,87,1,1,11,2,5,5,51,19,1,14,0,18,0,10,4,1,0,0,26,9,13,2,14,14,3,0,7,0,0,2,4,2,2022-07-30 12:00:00,1,26,1
07/30/22,13,8,60,7,45,15,105,1,13,1,14,15,15,91,2,1,14,3,4,4,53,20,1,15,1,18,0,7,4,1,0,0,27,6,13,5,15,13,2,0,6,1,0,0,5,2,2022-07-30 13:00:00,2,21,2
07/30/22,14,9,70,4,48,13,118,2,15,0,14,16,14,87,0,0,15,3,5,2,52,20,0,14,0,18,0,8,4,3,1,0,28,11,10,6,17,13,4,0,5,2,2,1,5,2,2022-07-30 14:00:00,0,28,0
07/30/22,15,3,72,6,55,9,127,1,16,0,18,17,17,80,0,0,15,3,8,2,46,18,0,10,0,18,1,11,1,1,0,0,27,12,10,6,19,16,4,0,8,2,0,1,5,2,2022-07-30 15:00:00,1,32,0
07/30/22,16,8,80,2,57,10,137,3,19,0,21,19,17,77,1,1,15,3,7,2,45,15,0,13,2,17,1,11,1,3,2,0,26,13,10,5,17,17,4,0,6,2,0,0,3,2,2022-07-30 16:00:00,3,34,1
07/30/22,17,8,86,9,68,17,154,3,22,0,24,20,19,76,0,0,17,3,5,3,42,12,1,14,0,16,1,8,2,2,1,1,25,9,10,3,22,19,4,0,3,3,2,0,5,2,2022-07-30 17:00:00,2,32,1
07/30/22,18,10,96,4,72,14,168,2,24,0,29,23,21,84,0,0,17,3,3,3,49,16,2,17,2,16,0,9,2,2,0,1,26,13,9,5,17,13,3,0,2,1,2,0,5,2,2022-07-30 18:00:00,4,29,1
07/30/22,19,2,98,6,78,8,176,0,24,0,38,26,27,85,0,0,19,3,6,3,50,16,2,16,0,18,1,7,1,3,0,1,26,11,10,3,17,14,6,0,4,0,0,2,5,2,2022-07-30 19:00:00,3,31,1
07/30/22,20,2,100,3,81,5,181,1,25,1,39,26,28,82,0,0,21,3,4,3,48,16,2,17,1,15,0,4,1,2,1,1,25,7,10,6,19,15,4,0,3,0,0,3,5,2,2022-07-30 20:00:00,3,26,1
07/30/22,21,5,105,3,84,8,189,3,28,1,40,35,20,82,1,1,22,3,6,4,49,18,2,16,1,15,1,5,4,4,1,1,22,6,8,5,13,11,6,0,4,0,0,1,5,2,2022-07-30 21:00:00,4,23,2
07/30/22,22,8,113,3,87,11,200,4,32,0,43,40,18,75,1,1,22,3,5,4,45,16,2,15,2,14,1,5,3,2,2,1,19,5,6,8,12,10,5,0,4,0,0,0,5,2,2022-07-30 22:00:00,5,20,2
07/30/22,23,6,119,6,93,12,212,0,32,2,43,41,17,71,2,2,22,3,5,3,42,15,0,13,1,14,3,7,4,2,1,1,17,3,5,9,16,12,3,0,6,0,0,0,6,2,2022-07-30 23:00:00,4,18,3
07/31/22,24,3,122,4,97,7,219,3,35,0,43,42,16,63,0,0,22,3,5,4,41,15,0,13,1,13,2,14,4,2,2,1,11,2,3,7,13,13,3,0,6,0,1,0,6,2,2022-07-31 00:00:00,3,18,1
07/31/22,1,7,7,0,0,7,7,1,1,1,2,0,17,63,0,0,0,2,3,3,47,19,3,16,3,12,2,15,3,2,3,1,6,2,2,3,15,15,3,0,1,0,0,0,6,2,2022-07-31 01:00:00,8,20,1
07/31/22,2,4,11,0,0,4,11,1,2,0,2,0,17,62,0,0,0,2,3,4,44,19,1,14,2,11,1,15,3,2,2,1,6,2,2,3,17,17,3,0,1,0,0,0,7,2,2022-07-31 02:00:00,4,22,1
07/31/22,3,4,15,1,1,5,16,0,2,0,2,0,17,75,0,0,0,2,3,4,46,19,2,15,0,12,1,18,5,3,0,1,18,14,2,3,9,9,3,0,1,0,0,1,6,2,2022-07-31 03:00:00,3,26,1
07/31/22,4,2,17,1,2,3,19,1,3,0,3,0,18,74,0,0,0,2,1,5,42,15,1,15,0,12,1,20,5,3,0,1,18,14,2,3,8,8,1,0,1,0,0,1,8,2,2022-07-31 04:00:00,2,23,1
07/31/22,5,2,19,0,2,2,21,2,5,0,4,0,19,72,0,0,0,2,0,5,41,16,0,13,0,12,1,20,5,2,2,1,17,12,2,3,7,7,0,0,1,0,0,1,8,2,2022-07-31 05:00:00,1,19,1
07/31/22,6,1,20,0,2,1,22,0,5,0,6,1,20,69,0,0,0,2,0,5,39,17,1,12,0,10,1,19,4,2,2,1,16,9,4,3,6,5,0,0,1,0,0,1,8,2,2022-07-31 06:00:00,2,14,1
07/31/22,7,3,23,1,3,4,26,1,6,0,7,2,20,64,0,0,0,2,0,5,43,19,2,13,1,11,2,18,4,0,0,1,7,2,3,1,4,2,0,0,1,0,0,1,8,2,2022-07-31 07:00:00,5,4,1
07/31/22,8,4,27,3,6,7,33,0,6,0,7,3,19,68,0,0,1,2,0,5,43,18,1,14,1,11,1,19,4,0,0,0,11,4,6,0,5,4,0,0,2,0,0,2,9,2,2022-07-31 08:00:00,3,8,0
07/31/22,9,4,31,10,16,14,47,1,7,0,7,3,18,63,0,0,1,2,0,5,38,14,1,14,0,10,1,16,3,0,0,0,11,0,5,4,8,7,0,0,4,0,1,2,9,2,2022-07-31 09:00:00,2,7,0
07/31/22,10,3,34,4,20,7,54,1,8,0,12,3,23,63,0,0,1,2,2,4,37,13,0,13,0,11,0,12,3,1,1,0,13,1,5,6,8,6,2,0,5,0,1,2,9,5,2022-07-31 10:00:00,0,9,0
07/31/22,11,7,41,7,27,14,68,2,10,0,13,4,21,62,0,0,2,2,3,4,36,13,0,14,2,9,0,11,2,2,3,0,12,1,7,5,10,7,1,0,6,0,1,2,10,4,2022-07-31 11:00:00,2,9,0
07/31/22,12,6,47,6,33,12,80,1,11,0,15,4,22,63,0,0,4,2,1,2,37,13,0,12,1,12,1,14,1,1,1,0,14,2,8,3,12,8,1,0,3,0,0,2,10,5,2022-07-31 12:00:00,2,11,0
07/31/22,13,7,54,6,39,13,93,3,14,0,17,5,21,62,0,0,4,2,1,3,39,14,1,12,0,13,3,14,1,1,1,0,12,1,7,3,13,11,1,0,4,0,0,1,8,3,2022-07-31 13:00:00,4,13,0
07/31/22,14,6,60,10,49,16,109,1,15,1,17,7,20,61,0,0,5,2,2,2,42,15,1,12,0,15,2,15,1,0,1,0,9,0,6,3,22,19,2,0,5,0,0,1,8,3,2022-07-31 14:00:00,3,21,0
07/31/22,15,8,67,4,54,12,121,4,19,0,19,7,22,75,0,0,5,2,2,3,46,15,2,15,3,16,1,9,1,2,1,0,17,6,7,5,17,13,0,0,7,0,0,1,9,3,2022-07-31 15:00:00,6,19,0
07/31/22,16,5,72,8,62,13,134,1,20,0,21,8,22,70,0,0,5,2,2,1,46,16,2,14,1,16,1,8,2,1,1,0,14,6,5,3,22,21,0,0,6,0,0,2,9,3,2022-07-31 16:00:00,4,27,0
07/31/22,17,8,79,3,66,11,145,2,22,0,25,9,25,71,1,1,5,2,2,1,48,18,1,15,1,15,2,8,2,2,1,0,11,3,5,1,23,19,2,0,3,0,0,1,10,5,2022-07-31 17:00:00,4,24,1
07/31/22,18,3,82,1,67,4,149,1,23,1,28,10,27,69,0,0,5,2,1,2,48,18,1,15,2,15,2,7,2,2,2,0,10,2,4,3,18,15,1,0,1,0,1,1,9,6,2022-07-31 18:00:00,5,18,0
07/31/22,19,3,85,4,71,7,156,2,25,0,31,14,25,66,0,0,5,2,0,2,49,17,0,16,1,16,2,7,2,4,2,0,6,0,5,2,18,14,0,0,1,0,1,1,9,6,2022-07-31 19:00:00,3,14,0
07/31/22,20,3,88,4,75,7,163,1,26,0,32,15,25,65,0,0,5,2,0,2,48,17,1,16,1,15,1,7,1,3,4,0,7,0,6,4,16,9,0,0,1,0,1,0,8,6,2022-07-31 20:00:00,3,9,0
07/31/22,21,4,92,8,83,12,175,1,27,0,34,18,23,58,0,0,5,2,2,4,41,15,0,14,0,12,0,8,0,3,4,0,5,0,5,3,15,9,2,0,2,0,1,0,8,6,2022-07-31 21:00:00,0,11,0
07/31/22,22,4,96,1,84,5,180,0,27,1,34,20,21,59,0,0,5,2,2,4,43,16,0,13,1,14,2,8,0,2,1,0,4,0,4,3,11,6,2,0,4,0,0,2,8,6,2022-07-31 22:00:00,3,8,0
07/31/22,23,3,99,4,88,7,187,2,29,0,37,20,24,57,0,0,5,2,4,3,42,14,0,14,2,14,1,4,2,0,2,0,4,0,4,0,6,2,2,0,3,0,0,0,8,8,2022-07-31 23:00:00,3,4,0
2008-01-22,24,5,104,3,91,8,195,2,31,0,38,21,24,56,0,0,5,2,2,3,41,14,1,14,1,13,2,7,1,0,2,0,4,0,4,5,4,4,1,0,2,0,1,1,8,8,2022-08-01 00:00:00,4,5,0
2008-01-22,1,2,2,2,2,4,4,0,0,0,1,2,23,55,0,0,0,0,2,2,43,16,2,14,0,13,2,11,2,0,2,0,2,0,2,3,7,7,2,0,2,0,0,0,8,8,2022-08-01 01:00:00,4,9,0
2008-01-22,2,3,5,0,2,3,7,1,1,0,2,2,24,57,0,0,0,0,2,3,44,16,1,14,1,14,1,13,2,0,1,0,2,0,2,1,8,8,2,0,1,0,0,0,8,8,2022-08-01 02:00:00,3,10,0
2008-01-22,3,2,7,1,3,3,10,2,3,0,3,4,23,58,0,0,0,0,2,4,43,17,0,13,0,13,0,15,5,0,1,0,3,0,3,1,8,8,2,0,2,0,0,0,8,8,2022-08-01 03:00:00,0,10,0
2008-01-22,4,1,8,1,4,2,12,1,4,0,4,4,23,53,0,0,0,0,2,4,38,15,0,11,0,12,0,13,4,0,2,0,3,0,2,2,9,9,2,0,2,0,0,0,8,8,2022-08-01 04:00:00,0,11,0
