Date,Time,Stretcher Pts hrly,Stretcher Pts cum,Ambulatory Pts hrly,Ambulatory Pts cum,Total Inflow hrly,Total Inflow cum,Ambulances hrly,Ambulances cum,FLS hrly,Adm. requests cum,Admissions cum,Pts.waiting for admission CUM,Total Stretcher pts,Triage hallway pts,Triage hallway pts TBS,Re-Oriented Nurse cum,Re-Oriented MD QTrack D/C,Re-Oriented MD QTrack NotD/C,Resus Pts,Totalpts in PODs except Psych,Green Pts,Green Pts TBS,Yellow PTS,Yellow Pts TBS,Orancge Pts except psych,Orange Pts TBS,Consults > 2h in PODS except IM,Consult for IM >4h in PODS,Plain films reqs > 2 h in PODs,CTs reqs > 2 h in PODs,Post POD (Family room),Stretcher Pts in Vertical,Stretcher Pts TBS in Vertical,Stretcher Pts in Vertical on Lazyboy,Vertical Pts Waiting for Results,Ambulatory Pts in Vertical,Ambulatory Pts TBS in Vertical,QTrack Patients TBS,GARAGE patient TBS,Consults > 2h in Vertical Except IM,Consult for IM >4h in Vertical,Plain films reqs > 2 hr in Vertical,CTs reqs > 2 hrs in Vertical,Psych Stretcher Pts1pt,Psych pts waiting for admission
07/08/21,21,6,139,5,108,11,247,2,31,0,29,19,16,59,0,0,8,17,0,4,42,15,1,13,2,14,2,5,0,2,2,0,10,2,3,8,8,4,,,2,0,1,0,3,1
07/08/21,20,6,133,4,103,10,236,3,29,0,25,19,12,66,0,0,8,16,0,4,39,15,1,12,3,12,1,6,0,3,6,0,20,6,6,8,10,6,,,2,0,1,0,3,1
07/08/21,19,5,127,4,99,9,226,2,26,0,25,17,14,72,0,0,8,14,0,4,43,16,3,12,3,15,0,5,0,3,3,0,23,10,4,5,13,11,,,2,0,1,0,2,1
07/08/21,18,9,122,5,95,14,217,2,24,0,23,15,14,75,1,1,8,10,0,3,45,15,2,15,2,15,2,7,0,4,2,0,24,13,3,8,17,12,,,0,0,0,0,2,1
07/08/21,6,4,15,1,6,5,21,0,2,0,2,1,15,41,0,0,1,0,0,2,26,8,0,7,0,11,0,7,0,0,0,0,7,0,6,3,8,5,,,4,0,0,0,6,4
07/08/21,16,9,101,8,85,17,186,0,19,0,15,10,15,75,0,0,7,5,0,3,43,16,0,14,0,13,2,7,0,2,2,0,24,14,5,8,18,17,,,4,0,4,3,5,3
07/08/21,15,8,92,4,77,12,169,1,19,0,15,8,18,71,0,0,7,5,0,2,43,16,2,12,0,15,0,7,0,1,2,0,21,7,4,14,24,21,,,4,0,4,2,5,3
07/08/21,14,13,84,9,73,22,157,4,18,0,14,8,17,68,1,1,7,2,1,2,38,16,4,9,0,13,0,7,0,4,2,0,22,10,4,13,22,17,,,6,0,0,1,5,3
07/08/21,13,9,71,13,64,22,135,1,14,0,12,8,15,65,0,0,7,1,1,3,37,13,2,10,0,14,0,5,0,5,1,0,21,7,5,11,22,19,,,5,0,1,5,4,3
07/08/21,12,15,62,10,51,25,113,2,13,0,9,6,14,58,0,0,5,1,0,3,33,12,1,8,0,13,0,3,0,5,1,0,18,3,5,13,16,14,,,5,0,0,4,4,3
07/08/21,11,6,47,11,41,17,88,1,11,0,7,3,16,57,0,0,4,0,1,3,31,11,0,9,0,11,0,7,0,0,1,0,16,4,6,11,13,8,,,3,0,0,3,7,4
07/08/21,7,2,17,3,9,5,26,0,2,0,2,1,15,41,0,0,1,0,0,2,26,9,0,8,1,9,0,7,0,0,0,0,6,0,5,3,9,8,,,4,0,0,0,7,4
07/08/21,8,10,27,4,13,14,40,2,4,0,2,1,15,47,0,0,1,0,0,2,25,9,0,7,0,9,0,7,0,0,2,0,13,4,7,0,11,11,,,4,0,0,0,7,4
07/08/21,9,8,35,10,23,18,58,3,7,0,4,1,16,47,0,0,3,0,0,2,27,9,0,8,0,10,0,10,0,0,2,0,11,1,7,5,12,9,,,4,0,0,0,7,4
07/08/21,10,6,41,7,30,13,71,3,10,0,7,3,16,50,0,0,3,0,0,2,32,11,0,9,0,12,1,11,0,0,1,0,9,0,6,7,19,15,,,2,0,0,0,7,5
07/08/21,17,12,113,5,90,17,203,3,22,0,19,14,14,81,0,0,7,9,0,4,45,17,1,14,1,14,3,7,0,3,2,0,27,11,6,7,17,16,,,1,0,0,0,5,3
07/09/20,11,2,36,6,31,8,67,0,10,0,7,8,13,48,0,0,1,1,1,1,27,8,0,6,0,13,0,7,0,1,0,0,10,0,2,9,14,12,,,3,0,0,0,10,4
07/09/20,10,5,34,13,25,18,59,2,10,0,6,8,12,51,0,0,1,1,1,2,29,8,1,7,0,14,0,6,0,1,1,0,12,5,2,2,14,13,,,3,0,0,1,8,4
07/09/20,9,2,29,6,12,8,41,1,8,0,6,6,14,50,0,0,0,1,0,2,25,5,0,7,0,13,0,13,0,0,0,0,16,7,2,4,3,2,,,3,0,0,0,7,4
07/09/20,7,6,19,1,6,7,25,2,6,0,5,6,13,44,0,0,0,0,0,2,24,5,0,7,0,12,0,11,0,1,0,0,11,5,2,3,0,0,,,3,0,0,0,7,4
07/09/20,2,2,4,2,4,4,8,1,1,0,2,1,16,39,0,0,0,0,0,2,26,10,1,9,1,7,0,6,0,1,0,0,5,0,4,1,5,3,,,0,0,0,0,6,4
07/09/20,5,3,13,0,5,3,18,0,4,0,4,5,13,43,0,0,0,0,0,3,26,9,0,9,0,8,0,10,0,3,0,0,7,0,3,2,2,2,,,1,1,0,0,7,4
07/09/20,4,2,10,1,5,3,15,2,4,0,3,5,13,43,0,0,0,0,0,2,27,10,0,10,0,7,0,11,0,4,0,0,7,1,3,2,1,1,,,1,0,0,0,7,4
07/09/20,3,4,8,0,4,4,12,1,2,0,3,2,16,39,0,0,0,0,0,2,26,10,0,9,0,7,0,8,0,5,0,0,5,0,4,3,6,4,,,0,0,0,0,6,4
07/09/20,1,2,2,2,2,4,4,0,0,0,1,0,16,41,0,0,0,0,0,2,28,11,1,9,1,8,0,7,0,0,0,0,6,1,3,0,6,5,,,0,0,0,0,5,4
07/09/20,6,0,13,0,5,0,18,0,4,0,4,6,12,40,0,0,0,0,0,3,23,8,0,8,0,7,0,11,0,3,0,0,7,1,3,2,2,0,,,2,0,0,0,7,4
07/09/20,12,7,43,5,36,12,79,1,11,0,8,10,11,51,0,0,1,2,0,1,28,8,1,7,1,13,0,1,0,0,0,0,14,5,2,10,17,13,,,3,0,0,0,8,3
07/09/20,8,8,27,0,6,8,33,1,7,0,6,6,14,43,0,0,0,0,0,3,24,5,0,6,0,13,1,13,0,0,0,0,9,5,2,2,6,6,,,3,0,0,0,7,4
07/09/20,14,13,66,3,44,16,110,1,13,0,9,12,9,57,0,0,1,2,0,3,27,9,2,9,2,9,0,2,0,2,5,0,20,12,1,13,8,3,,,4,0,1,0,7,3
07/09/20,13,10,53,5,41,15,94,1,12,0,9,10,11,46,0,0,1,2,0,2,27,9,2,8,1,10,0,0,0,2,4,0,10,4,2,9,16,10,,,2,0,1,0,7,3
07/09/20,24,3,118,2,79,5,197,1,33,0,26,25,9,43,0,0,6,11,1,4,28,11,1,9,0,8,1,1,2,1,2,0,10,7,1,4,5,4,,,1,0,0,1,1,1
07/09/20,23,3,115,4,77,7,192,1,32,0,24,22,10,47,0,0,6,11,1,3,29,11,0,10,1,8,0,1,2,1,1,0,14,6,1,8,5,3,,,2,0,0,2,1,0
07/09/20,22,1,112,3,73,4,185,0,31,0,18,21,5,55,0,0,5,10,1,3,36,14,1,12,0,10,0,1,1,1,2,0,14,4,1,9,6,4,,,0,1,2,1,2,0
07/09/20,21,4,111,0,70,4,181,2,31,0,17,19,6,65,0,0,5,10,0,4,40,13,0,14,2,13,1,4,2,1,2,0,19,8,1,16,7,4,,,0,0,0,1,2,0
07/09/20,15,10,76,3,47,13,123,2,15,0,10,12,9,61,0,0,1,6,0,3,34,11,3,10,2,13,2,2,0,3,3,0,18,5,2,13,8,8,,,3,0,0,0,6,3
07/09/20,19,5,101,5,68,10,169,2,26,0,16,17,8,65,0,0,5,10,0,4,42,15,0,14,1,13,1,3,1,1,3,0,16,4,3,12,12,7,,,0,0,1,0,3,1
07/09/20,18,3,96,6,63,9,159,2,24,0,15,14,10,62,0,0,5,10,0,4,40,14,1,14,1,12,0,3,0,2,3,0,15,3,3,9,10,8,,,1,0,0,0,3,1
07/09/20,17,9,93,6,57,15,150,3,22,1,14,13,12,64,0,0,3,9,0,4,38,12,1,14,1,12,1,4,0,2,5,0,17,3,1,13,11,9,,,3,0,0,1,5,3
07/09/20,16,8,84,4,51,12,135,4,19,1,11,12,10,66,0,0,2,9,0,3,37,11,1,12,1,14,4,3,1,1,5,0,20,7,1,14,8,6,,,5,0,0,1,6,3
07/09/20,20,6,107,2,70,8,177,3,29,1,16,19,6,64,1,1,5,10,1,4,40,13,0,14,2,13,1,5,1,1,2,0,17,5,2,16,8,6,,,0,0,0,3,2,0
07/09/21,1,1,1,1,1,2,2,1,1,0,3,0,20,53,0,0,0,0,0,5,40,15,1,12,0,13,3,11,0,1,3,0,4,0,1,2,4,1,,,3,0,0,1,4,1
07/09/21,2,0,1,1,2,1,3,0,1,0,5,1,21,51,0,0,0,0,0,4,39,15,1,12,0,12,1,13,0,3,3,0,4,0,1,2,2,0,,,3,0,0,0,4,1
07/09/21,3,2,3,2,4,4,7,0,1,1,5,2,20,51,0,0,0,0,0,4,39,15,1,12,0,12,1,14,1,2,5,0,4,0,1,4,3,1,,,4,0,0,0,4,1
07/09/21,24,3,112,5,154,8,266,1,29,0,36,35,16,58,0,0,15,5,0,4,33,11,0,11,0,11,1,4,0,0,3,0,17,3,9,8,17,15,,,0,0,0,3,4,3
07/09/21,23,6,109,4,149,10,258,1,28,0,32,34,13,67,0,0,15,5,0,4,39,12,0,11,1,16,2,4,0,0,1,0,20,3,9,10,12,10,,,2,0,0,2,4,1
07/09/21,22,9,103,4,145,13,248,2,27,1,29,33,11,68,0,0,15,5,0,4,42,15,1,12,1,15,2,3,0,2,6,0,18,3,7,8,10,9,,,3,0,1,3,4,1
07/09/21,21,4,94,5,141,9,235,0,25,0,26,31,10,65,0,0,15,5,0,3,40,17,0,10,0,13,2,2,0,2,3,0,16,5,4,10,12,11,,,5,0,0,2,6,1
07/09/21,20,5,90,8,136,13,226,0,25,0,25,30,10,71,0,0,15,5,0,5,45,17,2,13,0,15,1,3,0,1,2,0,15,2,4,11,13,11,,,5,0,0,1,6,1
07/09/21,19,10,85,4,128,14,213,3,25,1,24,26,13,70,0,0,12,5,1,5,44,15,2,13,2,16,2,3,0,1,4,0,14,6,5,5,21,16,,,3,0,1,1,7,1
07/09/21,17,7,67,7,115,14,182,2,21,1,21,21,15,59,1,0,10,5,0,4,37,11,1,12,0,14,4,1,1,1,1,0,11,6,2,4,25,22,,,5,0,1,1,6,0
07/09/21,16,7,60,9,108,16,168,3,19,0,19,20,14,59,0,0,9,4,0,5,32,11,0,11,0,10,2,4,1,3,3,0,15,7,4,8,24,22,,,6,0,1,0,7,1
07/09/21,15,7,53,14,99,21,152,1,16,0,16,21,10,58,0,0,7,4,0,3,36,13,0,12,0,11,0,5,2,6,4,0,12,5,3,9,28,22,,,6,0,0,0,7,1
07/09/21,14,5,46,8,85,13,131,3,15,1,16,19,12,54,0,0,6,2,0,2,38,15,2,13,0,10,0,6,1,4,2,0,9,4,2,12,22,20,,,4,0,0,1,5,1
07/09/21,12,7,37,16,66,23,103,3,10,0,14,16,14,56,0,0,5,2,1,2,42,14,1,13,0,15,0,14,0,2,1,0,7,2,3,10,27,22,,,4,0,0,0,5,2
07/09/21,11,25,30,44,50,69,80,5,7,0,13,11,18,59,0,0,5,1,1,2,42,13,1,13,1,16,0,12,0,0,0,0,8,2,2,8,16,11,,,7,0,0,0,7,2
07/09/21,6,1,5,1,6,2,11,1,2,0,9,5,21,45,0,0,0,0,0,4,35,13,0,10,0,12,1,14,0,0,6,0,2,0,0,4,0,0,,,5,0,0,0,4,2
07/09/21,4,0,3,1,5,1,8,0,1,0,7,4,20,50,0,0,0,0,0,4,40,15,1,13,0,12,0,16,0,3,5,0,2,0,1,5,0,0,,,5,0,0,0,4,1
07/09/21,5,1,4,0,5,1,9,0,1,0,8,5,20,47,0,0,0,0,0,4,38,15,0,11,0,12,0,14,0,0,7,0,1,0,0,5,1,0,,,5,0,1,0,4,2
07/09/21,18,8,75,9,124,17,199,1,22,0,23,22,16,57,0,0,12,5,0,4,37,12,2,11,1,14,4,2,0,0,3,0,11,6,2,4,24,19,,,5,0,0,0,5,0
07/09/21,13,4,41,11,77,15,118,2,12,0,15,16,14,60,0,0,5,2,1,2,43,15,1,14,1,14,0,12,0,2,1,0,10,3,2,10,27,23,,,5,0,1,0,5,1
07/10/20,24,2,92,1,86,3,178,0,34,0,33,28,8,46,0,0,2,12,0,4,31,8,1,11,0,12,2,3,0,1,0,0,6,2,4,3,8,5,,,2,0,1,0,5,3
07/10/20,4,1,8,1,5,2,13,1,4,0,6,2,13,38,0,0,0,0,0,4,25,7,0,9,0,9,1,2,1,1,2,0,6,0,3,1,4,1,,,1,0,0,0,3,2
07/10/20,1,3,3,1,1,4,4,2,2,0,0,1,8,41,0,0,0,0,0,4,27,12,0,8,0,7,2,2,4,1,2,0,9,5,0,2,6,4,,,1,0,0,1,1,1
07/10/20,2,1,4,0,1,1,5,0,2,0,2,1,10,40,0,0,0,0,0,3,27,11,0,8,0,8,2,2,5,1,1,0,8,1,0,0,5,4,,,1,0,0,0,2,2
07/10/20,3,3,7,3,4,6,11,1,3,0,5,2,12,38,0,0,0,0,0,3,27,8,0,9,0,10,4,2,3,1,0,0,6,0,1,4,5,4,,,1,0,0,0,2,2
07/10/20,5,1,9,0,5,1,14,0,4,0,6,3,12,36,0,0,0,0,0,3,24,6,0,9,0,9,1,2,1,1,0,0,6,0,3,1,3,0,,,0,0,0,0,3,2
07/10/20,6,4,13,1,6,5,19,2,6,0,6,5,10,37,0,0,0,0,1,3,26,7,1,9,0,10,0,3,1,1,0,0,5,0,2,2,2,2,,,0,0,0,0,3,2
07/10/20,7,1,14,0,6,1,20,0,6,0,8,5,12,32,0,0,0,0,1,3,23,6,0,9,0,8,0,3,0,1,0,0,3,0,1,2,2,1,,,0,0,0,0,3,2
07/10/20,8,2,16,4,10,6,26,1,7,0,8,5,12,36,0,0,0,0,1,3,24,7,1,9,0,8,0,2,0,1,0,0,6,2,3,3,2,2,,,2,0,0,0,3,2
07/10/20,10,6,26,8,25,14,51,2,9,0,11,6,13,43,0,0,1,3,0,2,30,8,2,10,1,12,0,5,0,1,0,0,8,1,3,7,9,6,,,3,0,0,2,3,2
07/10/20,11,9,35,9,34,18,69,4,13,0,13,8,12,48,0,0,1,3,0,3,32,8,0,10,2,14,0,5,1,1,0,0,9,1,4,7,12,8,,,1,0,0,0,4,2
07/10/20,12,5,40,3,37,8,77,0,13,0,15,9,13,49,0,0,1,4,0,4,29,10,1,9,1,10,0,1,2,1,0,0,13,2,6,9,10,7,,,1,0,0,0,3,1
07/10/20,9,4,20,7,17,11,37,0,7,0,8,7,10,37,0,0,0,0,1,3,25,7,0,9,0,9,0,4,0,1,0,0,6,0,3,6,5,2,,,3,0,0,0,3,2
07/10/20,14,6,54,5,48,11,102,3,19,0,18,12,10,52,0,0,1,5,0,4,34,12,2,10,1,12,1,2,0,0,2,0,11,0,6,10,9,4,,,3,0,0,0,3,2
07/10/20,23,4,90,4,85,8,175,1,34,0,34,27,10,46,0,0,2,12,0,4,30,9,0,11,1,10,0,1,0,0,0,0,7,0,5,6,11,8,,,2,0,0,0,5,4
07/10/20,22,2,86,8,81,10,167,1,33,0,33,27,9,48,0,0,2,12,0,4,29,9,0,11,0,9,0,2,0,0,0,0,9,0,5,5,10,9,,,2,0,0,0,6,3
07/10/20,13,8,48,6,43,14,91,3,16,0,16,12,10,52,0,0,1,5,0,4,29,9,0,10,2,10,2,3,2,0,1,0,16,2,7,11,11,9,,,2,0,0,0,3,2
07/10/20,20,4,81,7,69,11,150,4,32,0,27,25,5,52,0,0,2,8,0,3,33,9,1,13,2,11,0,4,0,0,2,0,10,0,5,6,4,1,,,2,1,0,3,6,3
07/10/20,19,2,77,2,62,4,139,1,28,0,26,22,8,50,0,0,2,8,0,2,32,9,0,11,1,12,0,3,0,1,4,0,10,0,5,4,2,1,,,0,1,0,4,6,3
07/10/20,21,3,84,4,73,7,157,0,32,0,31,26,8,51,0,0,2,9,0,4,33,9,0,12,0,12,0,3,0,1,1,0,8,1,3,4,3,1,,,3,0,0,0,6,3
07/10/20,17,5,70,3,57,8,127,1,25,0,22,19,8,56,0,0,1,8,0,2,39,12,3,13,1,14,0,4,1,1,4,0,11,0,4,6,6,2,,,0,0,0,0,4,2
07/10/20,16,4,65,3,54,7,119,3,24,0,20,19,6,53,0,0,1,8,0,3,37,11,1,12,0,14,1,5,0,0,5,0,9,2,4,5,6,5,,,0,0,0,0,4,2
07/10/20,15,7,61,3,51,10,112,2,21,0,19,18,6,54,0,0,1,7,0,4,36,11,2,12,1,13,0,3,0,0,3,0,10,3,4,6,10,4,,,1,0,0,0,4,2
07/10/20,18,5,75,3,60,8,135,2,27,0,26,22,8,53,0,0,2,8,0,2,34,9,0,13,1,12,0,3,0,1,4,0,12,1,5,4,4,1,,,0,1,0,2,5,3
07/10/21,6,3,15,1,9,4,24,3,7,0,5,6,14,56,0,0,1,1,0,4,38,14,0,11,0,13,0,13,3,1,1,0,7,0,2,3,12,10,,,1,0,1,0,7,3
07/10/21,12,9,43,9,47,18,90,2,16,1,16,13,18,64,0,0,3,3,0,3,41,14,2,13,0,14,1,15,0,1,0,0,9,1,4,4,9,5,,,3,0,1,0,11,6
07/10/21,7,2,17,1,10,3,27,0,7,0,5,7,14,55,0,0,1,1,0,4,36,14,0,10,0,12,0,15,3,0,1,0,7,0,3,6,11,11,,,3,0,1,0,8,3
07/10/21,8,5,22,3,13,8,35,3,10,0,11,8,19,56,0,0,1,1,0,4,36,14,0,10,1,12,1,15,1,0,2,0,7,0,4,6,11,9,,,4,0,1,1,9,6
07/10/21,9,2,24,8,21,10,45,2,12,0,12,8,20,58,0,0,2,1,1,5,36,14,0,9,0,13,2,15,1,0,1,0,8,0,4,2,5,2,,,2,0,1,2,9,6
07/10/21,10,3,27,7,28,10,55,1,13,0,12,10,18,57,0,0,2,1,1,4,38,15,1,11,1,12,0,18,1,1,1,0,5,0,4,3,5,1,,,2,0,1,2,10,6
07/10/21,11,7,34,10,38,17,72,1,14,0,14,10,19,56,0,0,2,2,0,3,36,11,1,11,1,14,1,17,1,1,0,0,7,1,4,6,7,5,,,3,0,1,3,10,6
07/10/21,13,3,46,11,58,14,104,1,17,0,18,14,19,59,0,0,3,3,0,3,40,13,2,13,0,14,0,9,0,1,1,0,5,0,5,5,12,9,,,6,0,1,0,11,5
07/10/21,20,2,81,9,101,11,182,1,30,1,31,26,19,56,0,0,3,9,0,4,33,11,0,9,0,13,1,9,0,1,1,0,9,1,6,6,8,3,,,5,0,0,2,10,9
07/10/21,15,5,56,4,68,9,124,2,19,0,21,19,17,56,0,0,3,6,0,4,31,11,0,9,0,11,0,8,0,1,2,0,10,0,8,6,3,2,,,9,0,1,2,11,6
07/10/21,24,3,95,3,116,6,211,2,37,0,36,33,17,49,0,0,3,13,0,2,32,10,1,9,1,13,0,3,1,0,2,0,5,0,4,2,6,6,,,1,0,0,2,10,9
07/10/21,23,3,92,5,113,8,205,1,35,0,35,29,21,50,0,0,3,12,0,2,34,11,1,9,1,14,1,5,0,0,1,0,4,0,3,1,8,5,,,1,0,0,2,10,9
07/10/21,22,5,89,2,108,7,197,3,34,0,31,27,18,54,0,0,3,11,0,2,33,11,1,9,2,13,0,5,0,0,1,1,8,2,4,8,3,0,,,5,0,0,3,10,9
07/10/21,21,3,84,5,106,8,190,1,31,0,32,27,19,56,0,0,3,9,0,4,33,11,1,11,1,11,0,6,0,1,2,0,9,0,6,6,6,1,,,5,0,0,2,10,9
07/10/21,16,6,62,3,71,9,133,3,22,0,23,20,17,57,0,0,3,7,0,4,28,9,1,6,1,13,2,8,0,2,1,2,12,2,7,9,3,3,,,7,0,1,0,11,6
07/10/21,19,8,79,7,92,15,171,3,29,1,28,24,18,56,1,1,3,9,0,5,30,10,1,8,0,12,0,8,1,1,1,0,9,2,5,7,7,5,,,5,0,0,1,11,8
07/10/21,5,2,12,1,8,3,20,0,4,0,4,4,16,55,0,0,0,1,0,5,37,14,1,11,2,12,0,12,2,0,1,0,7,1,1,10,11,10,,,3,1,0,1,6,3
07/10/21,14,5,51,6,64,11,115,0,17,0,19,15,19,58,0,0,3,5,0,3,34,11,1,12,0,11,0,9,1,1,1,0,10,2,6,7,5,0,,,6,0,1,1,11,5
07/10/21,4,4,10,2,7,6,17,2,4,0,3,4,15,57,0,0,0,1,0,4,38,14,2,11,2,13,1,11,2,1,4,0,9,1,2,11,12,10,,,3,1,0,1,6,3
07/10/21,17,6,68,8,79,14,147,4,26,0,25,20,19,55,0,0,3,8,0,5,26,8,0,6,0,12,0,6,1,1,0,0,12,0,7,6,9,6,,,8,0,1,2,12,8
07/10/21,2,2,6,2,3,4,9,2,2,0,1,4,13,53,0,0,0,1,0,4,32,12,1,10,0,10,1,10,1,1,5,0,13,2,6,12,8,8,,,2,0,0,2,4,3
07/10/21,1,4,4,1,1,5,5,0,0,0,0,1,15,61,0,0,0,1,0,4,33,13,1,10,0,10,1,7,1,0,6,0,20,2,9,13,13,10,,,2,0,0,1,4,3
07/10/21,18,3,71,6,85,9,156,0,26,1,27,21,20,56,0,0,3,9,0,3,28,9,0,7,1,12,0,8,2,1,0,1,12,1,6,6,6,2,,,6,0,1,3,12,8
07/10/21,3,0,6,2,5,2,11,0,2,0,2,4,14,54,0,0,0,1,0,4,35,12,0,11,2,12,2,12,2,1,4,0,10,2,3,11,10,9,,,1,0,0,1,5,3
07/11/20,2,1,3,1,1,2,4,0,1,0,3,0,11,34,0,0,0,0,0,2,23,5,0,9,0,9,0,2,0,0,1,0,4,0,2,3,5,3,,,1,0,0,0,5,3
07/11/20,3,2,5,2,3,4,8,2,3,0,3,0,11,35,0,0,0,0,0,2,24,7,1,8,0,9,0,4,0,0,1,0,4,0,2,3,6,4,,,1,0,0,0,5,3
07/11/20,4,4,9,0,3,4,12,2,5,0,3,0,11,34,0,0,0,0,0,2,25,8,0,8,0,9,0,8,1,0,0,0,2,0,2,2,6,0,,,1,0,0,0,5,3
07/11/20,5,4,13,0,3,4,16,2,7,1,3,2,9,39,0,0,0,0,0,2,30,10,2,9,1,11,1,9,0,0,0,0,2,0,2,3,5,1,,,1,0,1,0,5,3
07/11/20,6,2,15,0,3,2,18,0,7,0,3,2,9,39,0,0,0,0,0,2,30,9,0,9,0,12,0,9,0,1,0,0,2,0,2,2,6,2,,,1,0,0,0,5,3
07/11/20,7,4,19,1,4,5,23,0,7,0,3,2,9,42,0,0,0,0,0,3,32,9,0,9,0,14,0,8,0,0,1,0,2,0,2,1,4,3,,,1,0,0,1,5,3
07/11/20,9,10,36,4,8,14,44,1,10,0,3,3,8,51,0,0,0,0,0,4,30,9,0,8,0,13,0,10,0,0,0,0,12,6,2,3,6,5,,,2,0,0,0,5,3
07/11/20,11,6,47,4,17,10,64,1,11,0,6,6,8,57,0,0,1,0,0,2,34,11,0,8,0,15,1,10,0,2,1,0,16,4,3,7,8,6,,,1,0,0,1,5,4
07/11/20,12,10,57,6,23,16,80,3,14,0,10,7,11,66,0,0,1,3,0,1,40,13,1,10,1,17,3,10,0,2,1,0,20,6,3,8,10,8,,,2,0,0,1,5,4
07/11/20,13,6,63,2,25,8,88,0,14,0,11,8,11,70,0,0,1,3,0,2,35,11,1,10,1,14,0,7,1,3,1,0,27,8,3,15,6,3,,,4,0,0,0,6,4
07/11/20,14,10,73,1,26,11,99,0,14,1,13,9,12,70,0,0,1,5,0,3,35,11,0,11,1,13,0,5,0,1,0,0,26,9,4,16,6,2,,,3,0,0,0,6,4
07/11/20,15,4,77,7,33,11,110,2,16,0,17,10,14,66,0,0,3,6,0,2,34,12,2,10,2,12,0,5,0,1,0,0,24,3,5,13,8,6,,,4,0,0,0,6,5
07/11/20,16,3,80,5,38,8,118,2,18,0,18,16,8,63,0,0,3,6,0,4,31,10,0,9,1,12,0,4,0,1,2,0,22,5,4,11,4,3,,,3,0,0,2,6,4
07/11/20,10,5,41,5,13,10,54,0,10,0,5,4,9,60,0,0,0,0,0,3,35,12,1,9,1,14,0,9,0,0,1,0,17,3,3,7,5,3,,,2,0,0,0,5,4
07/11/20,8,7,26,0,4,7,30,2,9,0,3,2,9,49,0,0,0,0,0,3,31,9,0,8,1,14,0,9,0,0,0,0,10,5,3,2,2,2,,,2,0,0,1,5,3
07/11/20,21,5,112,4,49,9,161,2,27,0,26,27,5,42,0,0,6,9,0,2,25,11,0,8,0,6,0,3,0,0,1,0,10,4,3,2,5,4,,,0,0,0,0,5,3
07/11/20,20,7,107,0,45,7,152,2,25,0,24,22,8,43,0,0,6,9,0,2,24,9,0,10,1,5,0,4,0,0,1,0,11,2,2,4,2,1,,,0,0,0,0,6,3
07/11/20,23,8,126,0,49,8,175,1,29,0,31,28,9,41,0,0,6,9,0,1,23,10,3,7,2,6,1,1,0,0,0,0,12,7,4,0,3,1,,,1,0,0,0,5,5
07/11/20,24,2,128,1,50,3,178,0,29,0,31,29,8,40,0,0,6,9,0,1,22,9,1,7,0,6,1,1,0,0,2,1,11,5,4,0,5,4,,,3,0,0,2,5,5
07/11/20,1,2,2,0,0,2,2,1,1,0,3,0,11,37,0,0,0,0,0,3,26,6,1,10,0,10,0,2,0,1,1,0,4,0,2,1,5,2,,,1,0,0,0,4,3
07/11/20,22,6,118,0,49,6,167,1,28,0,30,28,8,37,0,0,6,9,0,1,22,7,0,8,1,7,2,1,0,0,1,0,9,2,4,1,5,2,,,0,0,0,0,5,4
07/11/20,19,1,100,1,45,2,145,2,23,0,23,22,7,47,0,0,6,7,0,2,27,10,1,10,0,7,0,6,0,2,2,0,12,3,3,4,2,0,,,2,0,0,0,6,2
07/11/20,18,12,99,2,44,14,143,2,21,0,23,22,7,48,0,0,4,6,0,2,27,11,1,9,1,7,0,6,0,0,3,0,14,5,3,4,4,1,,,2,0,0,0,5,2
07/11/20,17,7,87,4,42,11,129,1,19,0,20,18,8,55,0,0,3,6,0,4,29,10,1,8,1,11,0,3,0,1,3,0,15,3,6,3,5,2,,,2,0,0,0,7,4
07/11/21,24,6,111,2,82,8,193,1,38,0,29,20,19,45,0,0,6,12,0,3,34,9,2,11,1,14,1,3,0,1,1,0,1,0,1,0,6,6,,,0,0,0,0,7,4
07/11/21,23,6,105,1,80,7,185,2,37,0,25,20,15,45,0,0,6,12,0,2,33,10,1,9,1,14,1,5,1,2,0,0,4,1,1,0,2,2,,,0,0,0,0,6,4
07/11/21,22,7,99,1,79,8,178,2,35,0,24,19,15,45,0,0,6,12,0,2,31,12,1,9,0,10,0,5,0,3,4,1,5,0,1,1,1,1,,,1,0,0,0,6,4
07/11/21,21,6,92,0,78,6,170,2,33,0,23,16,17,51,0,0,6,12,0,2,35,12,0,10,1,13,1,3,0,3,3,0,6,0,3,1,0,0,,,1,0,0,0,8,5
07/11/21,20,3,86,4,78,7,164,2,31,0,21,14,18,58,0,0,5,10,0,3,37,13,1,11,0,13,0,6,0,6,4,0,10,0,4,2,2,1,,,1,0,0,0,8,6
07/11/21,19,7,83,5,74,12,157,1,29,0,18,13,16,56,0,0,4,10,0,2,36,12,0,11,0,13,1,5,0,6,4,0,11,5,2,1,7,6,,,1,0,0,0,7,5
07/11/21,18,6,76,2,69,8,145,2,28,0,18,13,16,56,0,0,4,8,0,2,36,12,0,11,1,13,2,4,1,7,5,0,10,4,1,1,6,2,,,1,0,0,0,8,6
